,time.sampled,elapsed.time.hrs,std.ref
stn8-d5-bulk-lam-3-t6,7/10/15 14:33,1725.483333,stdbins-gpc1-090115
stn8-d5-bulk-lam-x-t0,4/29/15 17:04,0,stdbins-gpc1-090115
stn8-d5-bulk-lam-x-t1,5/1/15 10:40,41.6,stdbins-gpc1-090115
stn8-d5-bulk-lam-x-t2,5/3/15 11:45,90.68333333,stdbins-gpc1-090115
stn8-d5-bulk-lam-x-t3,5/9/15 18:37,241.55,stdbins-gpc1-090115
stn8-d5-bulk-lam-x-t4,5/16/15 12:39,403.5833333,stdbins-gpc1-090115
stn8-d5-bulk-lam-x-t5,5/29/15 11:45,714.6833333,stdbins-gpc1-090115
stn8-d5-bulk-lam-x-t6,7/10/15 14:33,1725.483333,stdbins-gpc1-090115
stn8-d5-bulk-pul-1-t0,4/29/15 17:04,0,stdbins-gpc1-090115
stn8-d5-bulk-pul-1-t1,5/1/15 10:40,41.6,stdbins-gpc1-090115
stn8-d5-bulk-pul-1-t2,5/3/15 11:45,90.68333333,stdbins-gpc1-090115
stn8-d5-bulk-pul-1-t3,5/9/15 18:37,241.55,stdbins-gpc1-090115
stn8-d5-bulk-pul-1-t4,5/16/15 12:39,403.5833333,stdbins-gpc1-090115
stn8-d5-bulk-pul-1-t5,5/29/15 11:45,714.6833333,stdbins-gpc1-090115
stn8-d5-bulk-pul-1-t6,7/10/15 14:33,1725.483333,stdbins-gpc1-090115
stn8-d5-bulk-pul-2-t0,4/29/15 17:04,0,stdbins-gpc1-090115
stn8-d5-bulk-pul-2-t1,5/1/15 10:40,41.6,stdbins-gpc1-090115
stn8-d5-bulk-pul-2-t2,5/3/15 11:45,90.68333333,stdbins-gpc1-090115
stn8-d5-bulk-pul-2-t3,5/9/15 18:37,241.55,stdbins-gpc1-090115
stn8-d5-bulk-pul-2-t4,5/16/15 12:39,403.5833333,stdbins-gpc1-090115
stn8-d5-bulk-pul-2-t5,5/29/15 11:45,714.6833333,stdbins-gpc1-090115
stn8-d5-bulk-pul-2-t6,7/10/15 14:33,1725.483333,stdbins-gpc1-090115
stn8-d5-bulk-pul-3-t0,4/29/15 17:04,0,stdbins-gpc1-090115
stn8-d5-bulk-pul-3-t1,5/1/15 10:40,41.6,stdbins-gpc1-090115
stn8-d5-bulk-pul-3-t2,5/3/15 11:45,90.68333333,stdbins-gpc1-090115
stn8-d5-bulk-pul-3-t3,5/9/15 18:37,241.55,stdbins-gpc1-090115
stn8-d5-bulk-pul-3-t4,5/16/15 12:39,403.5833333,stdbins-gpc1-090115
stn8-d5-bulk-pul-3-t5,5/29/15 11:45,714.6833333,stdbins-gpc1-090115
stn8-d5-bulk-pul-3-t6,7/10/15 14:33,1725.483333,stdbins-gpc1-090115
stn8-d5-bulk-pul-x-t0,4/29/15 17:04,0,stdbins-gpc1-090115
stn8-d5-bulk-pul-x-t1,5/1/15 10:40,41.6,stdbins-gpc1-090115
stn8-d5-bulk-pul-x-t2,5/3/15 11:45,90.68333333,stdbins-gpc1-090115
stn8-d5-bulk-pul-x-t3,5/9/15 18:37,241.55,stdbins-gpc1-090115
stn8-d5-bulk-pul-x-t4,5/16/15 12:39,403.5833333,stdbins-gpc1-090115
stn8-d5-bulk-pul-x-t5,5/29/15 11:45,714.6833333,stdbins-gpc1-090115
stn8-d5-bulk-pul-x-t6,7/10/15 14:33,1725.483333,stdbins-gpc1-090115
stn8-d5-bulk-xyl-1-t0,4/29/15 17:04,0,stdbins-gpc2-090115
stn8-d5-bulk-xyl-1-t1,5/1/15 10:40,41.6,stdbins-gpc2-090115
stn8-d5-bulk-xyl-1-t2,5/3/15 11:45,90.68333333,stdbins-gpc2-090115
stn8-d5-bulk-xyl-1-t3,5/9/15 18:37,241.55,stdbins-gpc2-090115
stn8-d5-bulk-xyl-1-t4,5/16/15 12:39,403.5833333,stdbins-gpc2-090115
stn8-d5-bulk-xyl-1-t5,5/29/15 11:45,714.6833333,stdbins-gpc2-090115
stn8-d5-bulk-xyl-1-t6,7/10/15 14:33,1725.483333,stdbins-gpc2-090115
stn8-d5-bulk-xyl-2-t0,4/29/15 17:04,0,stdbins-gpc2-090115
stn8-d5-bulk-xyl-2-t1,5/1/15 10:40,41.6,stdbins-gpc2-090115
stn8-d5-bulk-xyl-2-t2,5/3/15 11:45,90.68333333,stdbins-gpc2-090115
stn8-d5-bulk-xyl-2-t3,5/9/15 18:37,241.55,stdbins-gpc2-090115
stn8-d5-bulk-xyl-2-t4,5/16/15 12:39,403.5833333,stdbins-gpc2-090115
stn8-d5-bulk-xyl-2-t5,5/29/15 11:45,714.6833333,stdbins-gpc2-090115
stn8-d5-bulk-xyl-2-t6,7/10/15 14:33,1725.483333,stdbins-gpc2-090115
stn8-d5-bulk-xyl-3-t0,4/29/15 17:04,0,stdbins-gpc2-090115
stn8-d5-bulk-xyl-3-t1,5/1/15 10:40,41.6,stdbins-gpc2-090115
stn8-d5-bulk-xyl-3-t2,5/3/15 11:45,90.68333333,stdbins-gpc2-090115
stn8-d5-bulk-xyl-3-t3,5/9/15 18:37,241.55,stdbins-gpc2-090115
stn8-d5-bulk-xyl-3-t4,5/16/15 12:39,403.5833333,stdbins-gpc2-090115
stn8-d5-bulk-xyl-3-t5,5/29/15 11:45,714.6833333,stdbins-gpc2-090115
stn8-d5-bulk-xyl-3-t6,7/10/15 14:33,1725.483333,stdbins-gpc2-090115
stn8-d5-bulk-xyl-x-t0,4/29/15 17:04,0,stdbins-gpc2-090115
stn8-d5-bulk-xyl-x-t1,5/1/15 10:40,41.6,stdbins-gpc2-090115
stn8-d5-bulk-xyl-x-t2,5/3/15 11:45,90.68333333,stdbins-gpc2-090115
stn8-d5-bulk-xyl-x-t3,5/9/15 18:37,241.55,stdbins-gpc2-090115
stn8-d5-bulk-xyl-x-t4,5/16/15 12:39,403.5833333,stdbins-gpc2-090115
stn8-d5-bulk-xyl-x-t5,5/29/15 11:45,714.6833333,stdbins-gpc2-090115
stn8-d5-bulk-xyl-x-t6,7/10/15 14:33,1725.483333,stdbins-gpc2-090115
stn4-d1-GF-ara-1-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-ara-1-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-ara-1-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-ara-1-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-ara-1-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-ara-1-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-ara-2-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-ara-2-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-ara-2-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-ara-2-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-ara-2-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-ara-2-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-ara-x-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-ara-x-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-ara-x-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-ara-x-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-ara-x-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-ara-x-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-chon-1-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-chon-1-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-chon-1-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-chon-1-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-chon-1-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-chon-1-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-chon-2-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-chon-2-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-chon-2-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-chon-2-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-chon-2-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-chon-2-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-chon-x-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-chon-x-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-chon-x-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-chon-x-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-chon-x-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-chon-x-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-fuc-1-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-fuc-1-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-fuc-1-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-fuc-1-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-fuc-1-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-fuc-1-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-fuc-2-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-fuc-2-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-fuc-2-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-fuc-2-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-fuc-2-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-fuc-2-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-fuc-x-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-fuc-x-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-fuc-x-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-fuc-x-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-fuc-x-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-fuc-x-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-lam-1-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-lam-1-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-lam-1-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-lam-1-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-lam-1-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-lam-1-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-lam-2-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-lam-2-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-lam-2-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-lam-2-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-lam-2-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-lam-2-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-lam-x-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-lam-x-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-lam-x-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-lam-x-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-lam-x-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-lam-x-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-pul-1-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-pul-1-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-pul-1-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-pul-1-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-pul-1-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-pul-1-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-pul-2-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-pul-2-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-pul-2-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-pul-2-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-pul-2-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-pul-2-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-pul-x-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-pul-x-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-pul-x-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-pul-x-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-pul-x-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-pul-x-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-xyl-1-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-xyl-1-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-xyl-1-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-xyl-1-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-xyl-1-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-xyl-1-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-xyl-2-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-xyl-2-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-xyl-2-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-xyl-2-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-xyl-2-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-xyl-2-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d1-GF-xyl-x-t0,4/29/15 13:00,0,stdbins-gpc2-052715
stn4-d1-GF-xyl-x-t1,5/1/15 12:40,47.66666667,stdbins-gpc2-052715
stn4-d1-GF-xyl-x-t2,5/3/15 11:07,94.11666667,stdbins-gpc2-052715
stn4-d1-GF-xyl-x-t3,5/9/15 19:03,246.05,stdbins-gpc2-052715
stn4-d1-GF-xyl-x-t4,5/16/15 12:15,407.25,stdbins-gpc2-052715
stn4-d1-GF-xyl-x-t5,5/29/15 11:20,718.3333333,stdbins-gpc2-052715
stn4-d2-GF-ara-1-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-ara-1-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-ara-1-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-ara-1-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-ara-1-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-ara-1-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-ara-2-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-ara-2-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-ara-2-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-ara-2-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-ara-2-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-ara-2-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-ara-x-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-ara-x-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-ara-x-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-ara-x-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-ara-x-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-ara-x-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-chon-1-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-chon-1-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-chon-1-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-chon-1-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-chon-1-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-chon-1-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-chon-2-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-chon-2-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-chon-2-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-chon-2-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-chon-2-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-chon-2-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-chon-x-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-chon-x-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-chon-x-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-chon-x-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-chon-x-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-chon-x-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-fuc-1-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-fuc-1-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-fuc-1-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-fuc-1-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-fuc-1-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-fuc-1-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-fuc-2-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-fuc-2-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-fuc-2-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-fuc-2-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-fuc-2-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-fuc-2-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-fuc-x-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-fuc-x-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-fuc-x-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-fuc-x-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-fuc-x-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-fuc-x-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-lam-1-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-lam-1-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-lam-1-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-lam-1-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-lam-1-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-lam-1-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-lam-2-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-lam-2-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-lam-2-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-lam-2-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-lam-2-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-lam-2-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-lam-x-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-lam-x-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-lam-x-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-lam-x-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-lam-x-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-lam-x-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-pul-1-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-pul-1-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-pul-1-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-pul-1-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-pul-1-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-pul-1-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-pul-2-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-pul-2-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-pul-2-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-pul-2-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-pul-2-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-pul-2-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-pul-x-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-pul-x-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-pul-x-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-pul-x-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-pul-x-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-pul-x-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-xyl-1-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-xyl-1-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-xyl-1-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-xyl-1-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-xyl-1-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-xyl-1-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-xyl-2-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-xyl-2-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-xyl-2-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-xyl-2-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-xyl-2-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-xyl-2-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn4-d2-GF-xyl-x-t0,4/29/15 11:00,0,stdbins-gpc2-052715
stn4-d2-GF-xyl-x-t1,5/1/15 13:03,50.05,stdbins-gpc2-052715
stn4-d2-GF-xyl-x-t2,5/3/15 11:31,96.51666667,stdbins-gpc2-052715
stn4-d2-GF-xyl-x-t3,5/9/15 18:50,247.8333333,stdbins-gpc2-052715
stn4-d2-GF-xyl-x-t4,5/16/15 12:26,409.4333333,stdbins-gpc2-052715
stn4-d2-GF-xyl-x-t5,5/29/15 11:37,720.6166667,stdbins-gpc2-052715
stn5-d1-GF-ara-1-t0,5/2/15 11:30,0,stdbins-gpc2-052715
stn5-d1-GF-ara-1-t1,5/5/15 11:30,72,stdbins-gpc2-052715
stn5-d1-GF-ara-1-t2,5/7/15 19:07,127.6166667,stdbins-gpc2-052715
stn5-d1-GF-ara-1-t3,5/12/15 12:45,241.25,stdbins-gpc2-052715
stn5-d1-GF-ara-1-t4,5/19/15 17:20,413.8333333,stdbins-gpc2-052715
stn5-d1-GF-ara-1-t5,6/1/15 14:27,722.95,stdbins-gpc2-052715
stn5-d1-GF-ara-2-t0,5/2/15 11:30,0,stdbins-gpc2-052715
stn5-d1-GF-ara-2-t1,5/5/15 11:30,72,stdbins-gpc2-052715
stn5-d1-GF-ara-2-t2,5/7/15 19:07,127.6166667,stdbins-gpc2-052715
stn5-d1-GF-ara-2-t3,5/12/15 12:45,241.25,stdbins-gpc2-052715
stn5-d1-GF-ara-2-t4,5/19/15 17:20,413.8333333,stdbins-gpc2-052715
stn5-d1-GF-ara-2-t5,6/1/15 14:27,722.95,stdbins-gpc2-052715
stn5-d1-GF-ara-x-t0,5/2/15 11:30,0,stdbins-gpc2-052715
stn5-d1-GF-ara-x-t1,5/5/15 11:30,72,stdbins-gpc2-052715
stn5-d1-GF-ara-x-t2,5/7/15 19:07,127.6166667,stdbins-gpc2-052715
stn5-d1-GF-ara-x-t3,5/12/15 12:45,241.25,stdbins-gpc2-052715
stn5-d1-GF-ara-x-t4,5/19/15 17:20,413.8333333,stdbins-gpc2-052715
stn5-d1-GF-ara-x-t5,6/1/15 14:27,722.95,stdbins-gpc2-052715
stn5-d1-GF-chon-1-t0,5/2/15 11:30,0,stdbins-gpc2-052715
stn5-d1-GF-chon-1-t1,5/5/15 11:30,72,stdbins-gpc2-052715
stn5-d1-GF-chon-1-t2,5/7/15 19:07,127.6166667,stdbins-gpc2-052715
